epoch,step,test_acc,test_loss,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,4,,,,,,,0.5555555820465088,1.0471491813659668
0,4,,,0.26760563254356384,,1.120191216468811,,,
1,9,,,,,,,0.7222222089767456,0.9684250950813293
1,9,,,0.4577464759349823,,1.0380960702896118,,,
2,14,,,,,,,0.8333333134651184,0.8964017033576965
2,14,,,0.6197183132171631,,0.9565703868865967,,,
3,19,,,,,,,0.8888888955116272,0.8304553031921387
3,19,,,0.7605633735656738,,0.8796344995498657,,,
4,24,,,,,,,0.9444444179534912,0.7691113948822021
4,24,,,0.8450704216957092,,0.8208526372909546,,,
5,29,,,,,,,1.0,0.7124202251434326
5,29,,,0.922535240650177,,0.7468405961990356,,,
6,34,,,,,,,1.0,0.6593171954154968
6,34,,,0.922535240650177,,0.7074203491210938,,,
7,39,,,,,,,1.0,0.6101983785629272
7,39,,,0.9295774698257446,,0.6678495407104492,,,
8,44,,,,,,,1.0,0.5635634660720825
8,44,,,0.9366196990013123,,0.5991731286048889,,,
9,49,,,,0.9285714030265808,,0.46422824263572693,,
9,49,,,,,,,1.0,0.5211198329925537
9,49,,,0.9507042169570923,,0.541961133480072,,,
10,50,1.0,0.43027636408805847,,,,,,
