epoch,step,test_acc,test_loss,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,4,,,,,,,0.2222222238779068,1.1535693407058716
0,4,,,0.1619718372821808,,1.1991710662841797,,,
1,9,,,,,,,0.5,1.071882724761963
1,9,,,0.30281689763069153,,1.1048545837402344,,,
2,14,,,,,,,0.6111111044883728,0.9984315037727356
2,14,,,0.4577464759349823,,1.039544939994812,,,
3,19,,,,,,,0.6666666865348816,0.9296655654907227
3,19,,,0.6830986142158508,,0.9436042904853821,,,
4,24,,,,,,,0.6666666865348816,0.8661282062530518
4,24,,,0.7535211443901062,,0.8871814608573914,,,
5,29,,,,,,,0.6666666865348816,0.8056743144989014
5,29,,,0.7816901206970215,,0.8248180150985718,,,
6,34,,,,,,,0.7777777910232544,0.7488192319869995
6,34,,,0.8521126508712769,,0.7541058659553528,,,
7,39,,,,,,,0.7777777910232544,0.6957902312278748
7,39,,,0.9014084339141846,,0.7008762359619141,,,
8,44,,,,,,,0.7777777910232544,0.6455226540565491
8,44,,,0.8802816867828369,,0.6548905372619629,,,
9,49,,,,1.0,,0.6085692048072815,,
9,49,,,,,,,0.7777777910232544,0.5999536514282227
9,49,,,0.9295774698257446,,0.5903114676475525,,,
10,50,0.8888888955116272,0.5581982135772705,,,,,,
