epoch,step,test_acc,test_loss,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,4,,,,,,,0.3888888955116272,1.1067414283752441
0,4,,,0.246478870511055,,1.1690750122070312,,,
1,9,,,,,,,0.6111111044883728,1.0256075859069824
1,9,,,0.3661971688270569,,1.0687201023101807,,,
2,14,,,,,,,0.7222222089767456,0.9511589407920837
2,14,,,0.4507042169570923,,1.0040059089660645,,,
3,19,,,,,,,0.8333333134651184,0.8820416927337646
3,19,,,0.6478873491287231,,0.9197679162025452,,,
4,24,,,,,,,0.8333333134651184,0.8172067403793335
4,24,,,0.8098591566085815,,0.8427731990814209,,,
5,29,,,,,,,0.8333333134651184,0.7565342783927917
5,29,,,0.8802816867828369,,0.7805394530296326,,,
6,34,,,,,,,0.8333333134651184,0.7005823254585266
6,34,,,0.9295774698257446,,0.7201603055000305,,,
7,39,,,,,,,0.8333333134651184,0.6480116844177246
7,39,,,0.9154929518699646,,0.6572168469429016,,,
8,44,,,,,,,0.8888888955116272,0.5990604758262634
8,44,,,0.922535240650177,,0.610248863697052,,,
9,49,,,,1.0,,0.5282120108604431,,
9,49,,,,,,,0.8888888955116272,0.5525093078613281
9,49,,,0.9436619877815247,,0.5520927906036377,,,
10,50,0.9444444179534912,0.5165544748306274,,,,,,
