epoch,step,test_acc,test_loss,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,22,,,,,,,0.2666666805744171,2.1535675525665283
0,22,,,0.16388888657093048,,2.2479119300842285,,,
1,45,,,,,,,0.31111112236976624,2.037996292114258
1,45,,,0.2736110985279083,,2.0868473052978516,,,
2,49,,,,0.28125,,1.9626952409744263,,
2,68,,,,,,,0.3444444537162781,1.9488673210144043
2,68,,,0.3375000059604645,,1.9715721607208252,,,
3,91,,,,,,,0.35555556416511536,1.8720201253890991
3,91,,,0.3402777910232544,,1.8806655406951904,,,
4,99,,,,0.4375,,1.7254750728607178,,
4,114,,,,,,,0.3444444537162781,1.8081351518630981
4,114,,,0.35277777910232544,,1.803800344467163,,,
5,137,,,,,,,0.3444444537162781,1.7578150033950806
5,137,,,0.3638888895511627,,1.7374062538146973,,,
6,149,,,,0.46875,,1.5793704986572266,,
6,160,,,,,,,0.36666667461395264,1.7162483930587769
6,160,,,0.3847222328186035,,1.675620675086975,,,
7,183,,,,,,,0.3777777850627899,1.6821810007095337
7,183,,,0.4138889014720917,,1.6356775760650635,,,
8,199,,,,0.40625,,1.528804063796997,,
8,206,,,,,,,0.3777777850627899,1.6524657011032104
8,206,,,0.41111111640930176,,1.5995290279388428,,,
9,229,,,,,,,0.3777777850627899,1.6240391731262207
9,229,,,0.4333333373069763,,1.5690581798553467,,,
10,230,0.41111111640930176,1.6045665740966797,,,,,,
